ClassA 	ClassB 	PathID 	PathName 	Gene
Organismal Systems	Nervous system	04720	Long-term potentiation	K05197,K05198,K08041,K08048,K04345,K08050,K06269,K04515,K08014,K04353,K07836,K04348,K06268,K05208,K05209,K05210,K05211,K05212,K04850,K02183,K04498,K04374,K05869,K02833,K07827,K07828,K08845,K04365,K04366,K04368,K04369,K04371,K04373,K04958,K04959,K04960,K02677,K19662,K19663,K04603,K04604,K04634,K05858
Organismal Systems	Nervous system	04730	Long-term depression	K13240,K12318,K12319,K07376,K19477,K08067,K03456,K04382,K02833,K07827,K07828,K08845,K04365,K04366,K04368,K04369,K04371,K05207,K04603,K04630,K04534,K04535,K04632,K04346,K04639,K16342,K02677,K19662,K19663,K04634,K04635,K05858,K05197,K05198,K05199,K05854,K04344,K04958,K04959,K04960,K04961,K05256,K04578,K05459,K05087
Organismal Systems	Nervous system	04723	Retrograde endocannabinoid signaling	K12302,K05197,K05198,K05199,K05200,K04850,K04851,K04853,K04857,K04603,K04604,K04634,K05858,K04958,K04959,K04960,K13985,K02677,K19662,K19663,K13806,K11987,K13700,K15528,K04277,K04630,K04534,K04536,K04537,K07825,K04538,K04539,K07826,K04540,K04541,K04542,K04543,K04544,K04545,K04546,K04347,K04547,K04548,K04549,K04997,K05000,K05002,K04999,K04344,K04849,K04371,K04440,K04441,K08041,K08042,K08043,K08044,K08045,K08046,K08047,K08048,K08049,K04345,K01054,K15015,K15291,K05175,K05181,K05186,K05184,K05185,K05192,K05189,K05190
Organismal Systems	Nervous system	04721	Synaptic vesicle cycle	K15015,K08155,K14636,K12302,K15290,K13504,K07882,K15291,K04560,K08486,K15292,K15293,K18211,K15294,K15295,K04344,K04849,K06027,K15296,K01528,K04644,K04645,K04646,K11824,K11825,K11826,K11827,K02145,K02147,K02148,K02149,K02150,K02151,K02152,K02153,K02154,K02146,K02144,K02155,K03661
Organismal Systems	Sensory system	04722	Neurotrophin signaling pathway	K02582,K04355,K12457,K04356,K03176,K04360,K05101,K07193,K12459,K04364,K03099,K02833,K07827,K07828,K04366,K04365,K04368,K04369,K04371,K04373,K04445,K04374,K02161,K12460,K12461,K04438,K06277,K04353,K07836,K04421,K04463,K04464,K04441,K04443,K06279,K17447,K17448,K17449,K09593,K02649,K00922,K04456,K02581,K04734,K05872,K02580,K04735,K09408,K04389,K02158,K03083,K06276,K16172,K01116,K05859,K06068,K02183,K04515,K05869,K06619,K07293,K08888,K02583,K12462,K04513,K04393,K04392,K04416,K04426,K04431,K04440,K04448,K04451,K02159,K10148,K03175,K12458,K12463,K12464,K12465,K06630,K08846,K04730,K04731,K04732,K04733,K07209,K12388,K04505,K04522
Organismal Systems	Sensory system	04744	Phototransduction	K04250,K00909,K13764,K19627,K04631,K04536,K04548,K13765,K08718,K13756,K13759,K12321,K12322,K08328,K13749,K02183,K04948,K04952
Organismal Systems	Sensory system	04745	Phototransduction - fly	K13802,K04634,K07972,K04547,K05858,K04967,K13803,K13804,K02677,K02183,K08834,K05692,K13805,K04958,K00910,K04515,K13806,K13807
Organismal Systems	Sensory system	04740	Olfactory transduction	K04257,K04633,K04536,K04543,K04547,K08043,K04949,K04951,K04952,K19497,K12321,K04950,K19695,K07376,K19477,K05849,K13752,K00910,K04439,K18154,K04345,K04515,K02183,K13755,K18283
Organismal Systems	Sensory system	04742	Taste transduction	K04824,K04825,K04827,K01509,K04625,K04626,K19729,K07825,K04547,K08044,K08046,K08048,K04345,K04960,K04980,K04834,K04836,K04841,K19738,K05216,K05217,K04270,K04271,K04131,K04624,K04603,K04607,K08474,K13755,K04990,K04989,K04916,K04957,K04344,K04850,K05175,K04615,K04153,K04819,K04828
Organismal Systems	Development	04750	Inflammatory mediator regulation of TRP channels	K03915,K03916,K04157,K04149,K04269,K04634,K16342,K16343,K00458,K05858,K04958,K04959,K04960,K18050,K06269,K04984,K05222,K04829,K04828,K04830,K04831,K04832,K02183,K04515,K04519,K04386,K04723,K04432,K04433,K04441,K04440,K05451,K02582,K03176,K01116,K05859,K00922,K02649,K06068,K05704,K04983,K04259,K04261,K04632,K08041,K08042,K08043,K08044,K08045,K08046,K08047,K08048,K08049,K04345,K04973,K04234,K07413,K07418,K07425,K02677,K19662,K19663,K18051,K18052,K05459,K04971,K04972
Organismal Systems	Development	04320	Dorso-ventral axis formation	K04361,K04364,K03099,K07827,K04365,K04368,K04371,K03211,K02215,K02678,K02174,K02104,K02599,K20994,K20995,K20996,K02447,K02359,K02175,K02360,K02602,K02156,K03102,K02177,K02524,K02184,K02098
Organismal Systems	Development	04360	Axon guidance	K07522,K16359,K07523,K16351,K06843,K06844,K06845,K06765,K01116,K05859,K04964,K04966,K04967,K04968,K04969,K04348,K06268,K17332,K17333,K17334,K05725,K05703,K05704,K04392,K07860,K07861,K04393,K07520,K07365,K04409,K04410,K05733,K05734,K05735,K05736,K04513,K04514,K17388,K07521,K07293,K05462,K05463,K05102,K05103,K05104,K05105,K05106,K05107,K05108,K05109,K05110,K05111,K05112,K05113,K05114,K06619,K05746,K04352,K07525,K02833,K07827,K07828,K04371,K19862,K07524,K10031,K04189,K04630,K06838,K06839,K06850,K06753,K06754,K06755,K07526,K06840,K06820,K06724,K06550,K05743,K05744,K05765,K07530,K07531,K07527,K07529,K07528,K02090,K03083,K06521,K06841,K06842,K06821,K05099,K07532,K04366,K07829,K06529,K06572,K05719,K11988,K06225,K06226,K02677,K06272,K20020,K00444,K02329,K05128,K04515,K00408,K00922,K02649,K12077,K04237,K18952,K06093,K05766,K16621,K20013,K04671,K13578
Organismal Systems	Aging	04380	Osteoclast differentiation	K05453,K05090,K04364,K04371,K00922,K02649,K04456,K04687,K05132,K05133,K11220,K04383,K04519,K04386,K03156,K03158,K13375,K13376,K04674,K04388,K05473,K05147,K05148,K03173,K03175,K05856,K05703,K04466,K04467,K09253,K04469,K04427,K04403,K04404,K07210,K07209,K04734,K04735,K02580,K17332,K04446,K05415,K04368,K04433,K04441,K04431,K04440,K04379,K09029,K09030,K04502,K04448,K04449,K09028,K04392,K08008,K08009,K08010,K08011,K08012,K07370,K07364,K14377,K06512,K06498,K06472,K12560,K16824,K06463,K14378,K06551,K07992,K05855,K07371,K07361,K05859,K04348,K06268,K05869,K05870,K09438,K09455,K01371,K14379,K04576,K06493,K08530,K05130,K05131,K11217,K11219,K11221,K04693,K04694,K04696,K08091,K14380,K08601,K14381
Organismal Systems	Aging	04211	Longevity regulating pathway - mammal	K04526,K04527,K05459,K05087,K16172,K07187,K17445,K17446,K02833,K07827,K07828,K00922,K02649,K04456,K08041,K08042,K08043,K08044,K08045,K08046,K08047,K08048,K08049,K04345,K05870,K04450,K09048,K04374,K09047,K09049,K11420,K07201,K09408,K04564,K03781,K08339,K14756,K07206,K07207,K07208,K07203,K07204,K16184,K21357,K08331,K17589,K19730,K04688,K07205,K03259,K07296,K07297,K08733,K07359,K07198,K07199,K07200,K11411,K02159,K04451,K02580,K04735,K08530,K07202,K07298,K10141,K20394,K05869
Organismal Systems	Aging	04212	Longevity regulating pathway - worm	K19763,K04440,K19764,K04527,K16172,K00922,K01110,K04456,K09408,K11411,K14966,K17491,K14739,K04564,K03781,K19765,K18463,K18461,K09414,K19766,K19767,K19768,K19769,K04433,K04441,K05638,K11204,K07203,K04688,K08035,K08269,K08341,K16197,K19770,K12824,K17705,K19771,K19772,K14938,K07418,K14035,K13356,K19773,K00507,K03871,K08268,K10798,K01358,K19762,K19774,K13113,K04374,K17794,K04043,K04077
Organismal Systems	Environmental adaptation	04213	Longevity regulating pathway - multiple species	K04526,K04527,K05459,K05087,K16172,K07187,K17445,K17446,K02833,K07827,K07828,K00922,K02649,K04456,K08041,K08042,K08043,K08044,K08045,K08046,K08047,K08048,K08049,K04345,K07201,K09408,K04564,K03781,K08339,K07198,K07199,K07200,K07203,K07204,K16184,K04688,K11411,K19805,K04565,K18644,K03283,K09542,K06067,K19764,K08035,K19766,K19767,K19768,K19769,K12762,K01768,K09468,K12767,K19798,K19800,K03695,K01440,K11121
Organismal Systems	Environmental adaptation	04710	Circadian rhythm	K08959,K08960,K02633,K02295,K02296,K02223,K09026,K03728,K08532,K08533,K08534,K03729,K03730,K03868,K03347,K03094,K03362,K10269,K07198,K07199,K07200,K05870
Organismal Systems	Environmental adaptation	04713	Circadian entrainment	K05208,K05209,K05210,K05211,K05212,K02183,K04515,K13240,K04371,K04445,K05870,K04958,K04960,K04961,K04962,K04963,K16513,K07843,K04630,K04534,K04536,K04537,K07825,K04538,K04539,K07826,K04540,K04541,K04542,K04543,K04544,K04545,K04546,K04347,K04547,K04548,K04549,K05197,K05198,K05199,K05200,K04854,K04855,K04856,K04587,K04632,K08041,K08042,K08043,K08044,K08045,K08046,K08047,K08048,K08049,K11265,K04345,K12318,K12319,K07376,K19477,K04850,K04851,K04286,K04285,K04634,K05858,K02677,K19662,K19663,K04997,K04999,K05000,K05002,K02633,K04379
Organismal Systems	Environmental adaptation	04711	Circadian rhythm - fly	K08960,K02633,K12074,K02223,K02296,K12114,K09057,K03083
Organismal Systems	Environmental adaptation	04712	Circadian rhythm - plant	K12121,K12120,K12126,K12125,K12128,K12129,K12130,K12133,K12134,K03097,K03115,K16221,K12127,K12115,K12124,K12131,K16166,K00660,K12118,K12119,K10143,K12116,K16222,K12135,K16223,K16240,K16241
Human Diseases	Cancers	04626	Plant-pathogen interaction	K13445,K13446,K13412,K13447,K05391,K02183,K13448,K13427,K02406,K13420,K13416,K13417,K13414,K04368,K13413,K13423,K13424,K13425,K13426,K16224,K00864,K13449,K13428,K13450,K13451,K13452,K13435,K13453,K13432,K13433,K13434,K13436,K13454,K13455,K13456,K13457,K13458,K12795,K09487,K04079,K13439,K13459,K13440,K13430,K13460,K08598,K18873,K18874,K16226,K18875,K18876,K18877,K18878,K13478,K16225,K18879,K18880,K13474,K13475,K18834,K18835,K13476,K13477,K13465,K13466,K13467,K13468,K13441,K13469,K13470,K13471,K13408,K13409,K12340,K13472,K13437,K13473,K13429
Human Diseases	Cancers	05200	Pathways in cancer	K06765,K02187,K04399,K08733,K05689,K02105,K05691,K02157,K04385,K02085,K03083,K02620,K04490,K04491,K04492,K08731,K04377,K04503,K03209,K00182,K00312,K00408,K00444,K00445,K00572,K00714,K01064,K01357,K01384,K01558,K02432,K02235,K02329,K02354,K02375,K02376,K02842,K02353,K03914,K04236,K04289,K04291,K04294,K04275,K08390,K04273,K04166,K04346,K04639,K07532,K12331,K12330,K19464,K04513,K04514,K17388,K10031,K04189,K04630,K04258,K04259,K04260,K04261,K04632,K08041,K08042,K08043,K08044,K08045,K08046,K08047,K08048,K08049,K04345,K04536,K04537,K07825,K04538,K04539,K07826,K04540,K04541,K04542,K04543,K04544,K04545,K04546,K04347,K04547,K04548,K04549,K06237,K05637,K06240,K06241,K05636,K06243,K06244,K06245,K05635,K06246,K06247,K05717,K06481,K06476,K06482,K06485,K06487,K05719,K05725,K00922,K02649,K01110,K09348,K04456,K04467,K07209,K07210,K04734,K02580,K04469,K04735,K11987,K13241,K02161,K16060,K04725,K16061,K04570,K03172,K03173,K03174,K09848,K09849,K03175,K07203,K02158,K07201,K06643,K04451,K06624,K06625,K08878,K06619,K04438,K04707,K11223,K11224,K03915,K03916,K04197,K04198,K04634,K04635,K05858,K02677,K19662,K19663,K04350,K12361,K12362,K12363,K11217,K04692,K11220,K05448,K16858,K16859,K05449,K08774,K04357,K04361,K05083,K04359,K17386,K04363,K05089,K05459,K05087,K05461,K05091,K05454,K05092,K05460,K05099,K18496,K18497,K04358,K04362,K05093,K05094,K04364,K03099,K02833,K07827,K07828,K08845,K04365,K04366,K04368,K04369,K04371,K04448,K04379,K01388,K01398,K01403,K10030,K02089,K05126,K09288,K09289,K03176,K09290,K09291,K09292,K09850,K08015,K04411,K08803,K01116,K05859,K08732,K07834,K07835,K08773,K04393,K04392,K07860,K07861,K04440,K09293,K08530,K08524,K08525,K08526,K08528,K04504,K10056,K10055,K10054,K08527,K08367,K10053,K09438,K09055,K05066,K05061,K05090,K05405,K06621,K17454,K09389,K06620,K04453,K16063,K04685,K02091,K02219,K03875,K02206,K06626,K06618,K09455,K13375,K13376,K13377,K04674,K04388,K04500,K04501,K04462,K04496,K06067,K08734,K08735,K08736,K08737,K02159,K08775,K04482,K04389,K04390,K02373,K04398,K04726,K08738,K03871,K03872,K03873,K03868,K03870,K09592,K01679,K08268,K09095,K09097,K15589,K04498,K07299,K11988,K06225,K06226,K06227,K06228,K06229,K16797,K16798,K06230,K21283,K04662,K06231,K11101,K08557,K04079,K09487,K01351
Human Diseases	Cancers	05230	Central carbon metabolism in cancer	K07299,K07593,K12407,K00873,K00161,K00162,K12077,K04451,K05616,K11413,K08180,K11416,K04377,K08268,K05091,K05099,K05126,K04361,K05083,K03176,K05101,K04363,K05089,K04362,K05093,K05094,K05092,K02833,K07827,K07828,K04366,K04368,K04369,K04371,K01425,K00036,K00844,K00850,K01834,K14634,K01110,K00922,K02649,K04456,K07203,K13780
Human Diseases	Cancers	05231	Choline metabolism in cancer	K04357,K04359,K17386,K05450,K04361,K04363,K05089,K04364,K03099,K02833,K07827,K07828,K04366,K04368,K04369,K04371,K08732,K04440,K16342,K00922,K02649,K06276,K04456,K07206,K07207,K07208,K07203,K04688,K07205,K00889,K05747,K04392,K07860,K07861,K05753,K05748,K06083,K04684,K01115,K14387,K06515,K15377,K15282,K08198,K08199,K08200,K08202,K14156,K08268,K04448,K04379,K00968,K00994,K01116,K01080,K00901,K02677,K19662,K19663,K06128,K18695
Human Diseases	Cancers	05202	Transcriptional misregulation in cancers	K08367,K05090,K10789,K05427,K04736,K10053,K06067,K11644,K04650,K09055,K09438,K04391,K06461,K06498,K10056,K10054,K08527,K10051,K02162,K10055,K04377,K09063,K09355,K01558,K03211,K10784,K10785,K01327,K01353,K09186,K15184,K02211,K15188,K15187,K11427,K15612,K15610,K09278,K04676,K15605,K04454,K11449,K09283,K11447,K11313,K06532,K05092,K08854,K05087,K06624,K08821,K15613,K15614,K15615,K15616,K06622,K00069,K05199,K00717,K15607,K09340,K04182,K15617,K15604,K08024,K06056,K09254,K03172,K04570,K05413,K03160,K15618,K06856,K09035,K10151,K06590,K11424,K11253,K09383,K09293,K08530,K08524,K08525,K08526,K13105,K09105,K06625,K09633,K09435,K01348,K01343,K01394,K01403,K15619,K04387,K09431,K15592,K15593,K15379,K04376,K12823,K09109,K04453,K06643,K05725,K04451,K11459,K04684,K10500,K03176,K02583,K14970,K13209,K09436,K05459,K17693,K04388,K10138,K09437,K09053,K15589,K04728,K15620,K09234,K04359,K05069,K15621,K06571,K15622,K08559,K14651,K13098,K04452,K10048,K05405,K14242,K02580,K04735,K10030,K07201,K05096,K15623,K15624,K15625,K15626,K15627,K05099
Human Diseases	Cancers	05206	MicroRNAs in cancer	K17002,K17003,K17005,K17006,K17008,K01110,K17010,K17011,K06624,K16863,K16866,K16980,K17397,K07827,K02091,K06645,K05866,K05867,K09283,K17396,K16986,K16987,K16988,K04503,K10151,K06626,K16978,K04438,K16972,K04702,K05099,K16995,K16996,K16997,K17398,K17399,K16970,K16971,K02539,K02163,K16974,K04361,K05448,K17017,K17018,K13376,K17116,K08007,K16993,K16994,K16865,K17023,K17131,K17371,K04498,K17167,K17366,K17110,K17111,K17040,K10373,K17383,K02161,K10139,K17009,K16975,K17150,K09299,K17112,K17113,K08670,K07410,K17183,K17367,K17041,K07203,K07204,K07436,K05083,K05084,K06619,K10149,K16976,K17379,K09850,K17393,K09295,K08270,K17460,K17042,K05734,K01403,K17036,K17378,K17380,K17381,K17038,K16982,K17114,K16864,K17165,K17394,K17395,K17020,K13863,K10145,K17024,K17001,K04381,K17132,K17376,K04692,K04377,K02187,K02833,K07828,K17119,K17152,K17137,K16984,K16985,K17370,K00558,K17144,K02085,K16172,K04464,K17015,K17016,K12886,K17461,K17126,K17369,K17130,K06620,K17365,K07187,K17372,K02599,K20994,K20995,K20996,K11459,K17012,K07996,K17025,K17026,K17027,K17028,K04728,K04694,K17000,K17175,K06256,K16989,K11592,K02329,K06484,K05762,K04513,K17148,K01348,K14021,K17442,K06493,K10577,K17033,K06252,K16973,K17172,K05658,K17375,K05665,K17151,K10605,K17035,K06625,K17178,K16857,K17391,K12035,K16977,K02580,K17118,K07209,K11987,K02677,K19662,K19663,K04364,K05094,K04445,K04451,K06643,K10127,K04363,K01116,K05859,K17129,K04366,K17029,K04368,K04369,K03099,K06279,K04359,K17368,K17449,K17386,K05089,K06621,K17454,K09389,K17039,K16341,K12561,K04671,K17377,K11430,K01425,K11411,K00312,K17373,K17374,K17390,K17387,K17389,K04514,K18050,K15379,K07606
Human Diseases	Cancers	05205	Proteoglycans in cancer	K06256,K05704,K06106,K05083,K04364,K02833,K07827,K07828,K07829,K07830,K07831,K04365,K04366,K08845,K04368,K04369,K04371,K04392,K16848,K04393,K04375,K08550,K04503,K05692,K04437,K04409,K05731,K12330,K04513,K04514,K17388,K10380,K09593,K00922,K02649,K04456,K05742,K06269,K06270,K12329,K17457,K07532,K05860,K04958,K04959,K04960,K04515,K10164,K12823,K03685,K04692,K16863,K09069,K16864,K17393,K09295,K04660,K05459,K05087,K07203,K06276,K04688,K03258,K02991,K04361,K06278,K12958,K12959,K06497,K06625,K02187,K13375,K10159,K10160,K16865,K03156,K05425,K05084,K05085,K04377,K02105,K08268,K09108,K05448,K05098,K05099,K04707,K16866,K16857,K01398,K01403,K08122,K04389,K04390,K06643,K04451,K13376,K07964,K07965,K06257,K01348,K03985,K06481,K05719,K06251,K06487,K06493,K05717,K06588,K05460,K03209,K02432,K02235,K02329,K02354,K02375,K02376,K02842,K06484,K16336,K08007,K05762,K05763,K16338,K18497,K04362,K12461,K07293,K03099,K01116,K05859,K02677,K19662,K19663,K16867,K05760,K05725,K08523,K08107,K13769,K08109,K00182,K00312,K00408,K00444,K00445,K00572,K00714,K01064,K01357,K01384,K01558,K11988,K11989,K06225,K06226,K06255,K01365,K04345,K04441,K09543,K05697
Human Diseases	Cancers	05204	Chemical carcinogenesis	K07408,K17689,K17690,K17691,K17692,K07424,K11987,K00622,K07409,K01014,K07410,K17718,K17719,K17720,K17721,K07413,K01253,K09097,K00799,K13299,K04097,K11822,K04809,K00079,K15680,K17683,K17685,K00699,K07415,K07412,K00129,K13951,K13980,K13952,K00121,K00816
Human Diseases	Cancers	05203	Viral carcinogenesis	K05704,K02833,K07827,K07828,K04371,K05870,K04450,K04374,K09048,K09047,K09049,K10610,K16197,K06630,K16198,K11217,K04692,K11223,K11224,K02187,K08665,K00922,K02649,K04735,K09254,K04469,K02580,K04451,K06626,K02206,K12496,K12497,K15041,K03159,K15413,K12886,K06625,K11594,K16195,K04345,K11252,K11254,K02159,K04364,K03171,K02087,K03120,K11838,K06643,K06053,K06063,K03141,K03142,K03143,K03144,K03136,K03137,K15979,K04498,K03124,K04503,K10151,K10152,K02091,K06627,K03875,K16174,K03172,K03173,K03174,K09849,K11218,K05854,K05855,K02146,K10587,K12076,K16175,K05760,K14021,K05411,K03062,K06618,K04681,K16332,K06624,K10691,K04448,K11643,K06067,K11404,K11406,K11407,K11408,K11405,K11409,K18671,K11418,K00873,K04693,K09504,K06062,K03122,K03123,K04378,K07210,K04734,K08053,K04393,K04392,K04513,K05768,K05699,K02089,K06621,K04685,K02216,K03363,K06638,K15305,K15306,K02330,K09447,K05060,K04180,K04183,K04178,K04179,K04443,K04398,K02158,K10131,K03990,K06751
Human Diseases	Cancers	05210	Colorectal cancer	K03083,K02157,K04385,K02105,K02085,K02620,K04490,K04491,K04492,K08731,K04377,K04503,K07827,K00922,K02649,K04456,K02158,K04399,K08845,K04365,K04366,K04368,K04371,K04448,K04379,K08732,K04392,K07860,K07861,K04513,K04440,K06765,K02187,K08733,K13375,K13376,K13377,K04674,K04388,K04500,K04501,K08734,K08735,K08736,K08737,K02159,K02161,K08738,K04451
Human Diseases	Cancers	05212	Pancreatic cancer	K07827,K00922,K02649,K05729,K04392,K07860,K07861,K02580,K04735,K04456,K04467,K07209,K07210,K02158,K04570,K04399,K08845,K04365,K04366,K04368,K04371,K04440,K08732,K07834,K07835,K08773,K04393,K08774,K04357,K04361,K05083,K11217,K04692,K11220,K05448,K06621,K02089,K02091,K04503,K06618,K17454,K09389,K06620,K04451,K13375,K13376,K13377,K04674,K04388,K04500,K04501,K08775,K04482
Human Diseases	Cancers	05214	Glioma	K04357,K08774,K04361,K04359,K17386,K04363,K05089,K05459,K05087,K01116,K05859,K02183,K04515,K02677,K19662,K19663,K06279,K17447,K17448,K17449,K04364,K03099,K02833,K07827,K07828,K08845,K04365,K04366,K04368,K04369,K04371,K00922,K02649,K04456,K07203,K01110,K06621,K06643,K04451,K06625,K04503,K02089,K02091,K06618,K17454,K09389,K06620
Human Diseases	Cancers	05216	Thyroid cancer	K05126,K09288,K09289,K03176,K09290,K09291,K09292,K02833,K07828,K07827,K04365,K04368,K04369,K04371,K09293,K08530,K08524,K08525,K08526,K04451,K05689,K02105,K02620,K04490,K04491,K04492,K04377,K04503
Human Diseases	Cancers	05221	Acute myeloid leukemia	K05091,K05092,K00922,K02649,K04456,K04467,K07209,K07210,K02580,K04735,K02158,K07203,K07205,K04688,K04364,K03099,K02833,K07828,K07827,K08845,K04365,K04366,K04368,K04369,K04371,K04692,K11223,K11224,K04702,K08806,K08367,K10053,K10054,K08527,K10055,K09055,K09438,K10056,K02620,K04490,K04491,K04492,K04503,K04377,K04504
Human Diseases	Cancers	05220	Chronic myeloid leukemia	K08878,K06619,K04438,K04707,K00922,K02649,K04456,K02158,K04570,K04467,K07209,K07210,K04734,K02580,K04735,K06643,K04451,K06624,K04364,K08091,K07293,K03099,K02833,K07827,K07828,K04366,K08845,K04365,K04368,K04369,K04371,K06279,K17447,K17448,K17449,K04377,K11223,K11224,K06621,K06625,K04503,K02089,K02091,K06618,K17454,K09389,K06620,K13375,K13376,K13377,K04674,K04388,K04501,K04462,K08367,K04496,K06067
Human Diseases	Cancers	05217	Basal cell carcinoma	K04451,K11988,K06225,K06226,K06227,K06228,K06229,K16797,K16798,K06230,K21283,K04662,K06231,K11101,K03209,K00182,K00312,K00408,K00444,K00445,K00572,K00714,K01064,K01357,K01384,K01558,K02432,K02235,K02329,K02354,K02375,K02376,K02842,K02353,K03083,K02157,K04385,K02085,K02105,K02620,K04490,K04491,K04492
Human Diseases	Cancers	05218	Melanoma	K18496,K18497,K04358,K05460,K05459,K04359,K17386,K05450,K04357,K04362,K05099,K05087,K04363,K05089,K04361,K02833,K07827,K07828,K08845,K04365,K04366,K04368,K04369,K04371,K02089,K00922,K02649,K04456,K02158,K01110,K06621,K06643,K04451,K06625,K04503,K02091,K06618,K17454,K09389,K06620,K05689,K09455
Human Diseases	Cancers	05211	Renal cell carcinoma	K08268,K09095,K09592,K03871,K03872,K03873,K03868,K03870,K09097,K15589,K04498,K07299,K05448,K13375,K13376,K13377,K17386,K08774,K05460,K05099,K09593,K00922,K02649,K04456,K04438,K06277,K04353,K07836,K07293,K04364,K03099,K02833,K07827,K07828,K08845,K04365,K04366,K04368,K04369,K04371,K04448,K04392,K04393,K04409,K04410,K05733,K05734,K05735,K05736,K01679,K09594
Human Diseases	Cancers	05219	Bladder cancer	K05094,K02833,K07827,K07828,K08845,K04365,K04366,K04368,K04369,K04371,K04445,K04377,K09850,K08803,K06621,K06643,K04451,K06625,K04503,K02089,K06618,K17454,K09389,K06620,K16857,K08523,K01398,K01403,K19520,K05704,K04357,K05083,K04361,K00758,K05448,K01388,K10030,K05689
Human Diseases	Cancers	05215	Prostate cancer	K06624,K02206,K06626,K06618,K17454,K09389,K06620,K04526,K04359,K17386,K05450,K04357,K08774,K05459,K05086,K04363,K05089,K04362,K05093,K04361,K05083,K05087,K00922,K02649,K01110,K06276,K09348,K04456,K04399,K02158,K07201,K06625,K06643,K04451,K03083,K05870,K04374,K09048,K09047,K02105,K04498,K02620,K04490,K04491,K04492,K04503,K04467,K07209,K07210,K04734,K02580,K04735,K02161,K07203,K04364,K03099,K02833,K07827,K07828,K08845,K04365,K04366,K04368,K04369,K04371,K12344,K08557,K04079,K09487,K01351
Human Diseases	Cancers	05213	Endometrial cancer	K04357,K04361,K00922,K02649,K01110,K06276,K06272,K04456,K04399,K02158,K09408,K04364,K03099,K02833,K07827,K07828,K08845,K04365,K04366,K04368,K04369,K04371,K04375,K08734,K05689,K02105,K05691,K02157,K04385,K02085,K03083,K02620,K04490,K04491,K04492,K04377,K04503,K04451,K05083
Human Diseases	Cancers	05224	Breast cancer	K08550,K08551,K09101,K11256,K04379,K04448,K04684,K04503,K04377,K08556,K03209,K00408,K05473,K05083,K18496,K18497,K04358,K04362,K05459,K05087,K04357,K04361,K05091,K06279,K17447,K17448,K17449,K04364,K03099,K02833,K07827,K07828,K08845,K04365,K04366,K04368,K04369,K04371,K00922,K02649,K01110,K04456,K07203,K04688,K06052,K06051,K02599,K20994,K20995,K20996,K06054,K06055,K09091,K05097,K06625,K04469,K00182,K00312,K00444,K00445,K00572,K00714,K01064,K01357,K01384,K01558,K02432,K02235,K02329,K02354,K02375,K02376,K02842,K03068,K02353,K03069,K03096,K03083,K02157,K04385,K02085,K02105,K08957,K02620,K04490,K04491,K04492,K04451,K02089,K02091,K06618,K17454,K09389,K06620,K10605,K08775
Human Diseases	Cancers	05222	Small cell lung cancer	K01522,K08528,K08524,K08525,K08526,K04451,K02161,K08738,K02084,K04399,K04377,K04453,K16063,K04685,K02089,K02091,K04503,K02219,K03875,K02206,K06626,K06618,K17454,K09389,K06620,K06237,K05637,K06240,K06241,K05636,K06243,K06244,K06245,K05635,K06246,K06247,K05717,K06481,K06476,K06482,K06485,K06487,K05719,K05725,K00922,K02649,K01110,K04456,K04467,K07209,K07210,K04734,K02580,K04735,K16060,K04725,K16061,K04570,K03172,K03173,K03174,K09848,K09849,K03175,K11987,K13241
Human Diseases	Immune diseases	05223	Non-small cell lung cancer	K01522,K08528,K08524,K08525,K08526,K06621,K02089,K02091,K04503,K06618,K17454,K09389,K06620,K07827,K09850,K08015,K04411,K00922,K02649,K06276,K04456,K02158,K04399,K09408,K04357,K08774,K04361,K05083,K04364,K03099,K02833,K07828,K08845,K04365,K04366,K04368,K04369,K04371,K01116,K05859,K02677,K19662,K19663,K04451,K15420,K05119,K11218,K04692,K11223,K11224
Human Diseases	Immune diseases	05310	Asthma	K06752,K10784,K10785,K05430,K03161,K03160,K06856,K08089,K08090,K07983,K05432,K05443,K05435,K05428,K16597,K03156,K04736,K10786,K10787,K10788
Human Diseases	Immune diseases	05322	Systemic lupus erythematosus	K03986,K03987,K03988,K01332,K03989,K11251,K11252,K11253,K11254,K11086,K11087,K11088,K05209,K05210,K10651,K11089,K11090,K05699,K06752,K10784,K10785,K05412,K05413,K06470,K03161,K03160,K03156,K04687,K05443,K06856,K01330,K01331,K03990,K03994,K03995,K03996,K03997,K03998,K03999,K04000,K01319,K01327,K06498,K06472,K06463
Human Diseases	Immune diseases	05323	Rheumatoid arthritis	K05412,K05413,K06470,K06538,K06752,K10784,K10785,K05718,K06464,K06490,K05433,K05475,K05476,K06856,K03157,K03156,K04383,K04519,K05405,K05417,K05482,K10159,K10160,K04448,K04379,K13375,K13376,K13377,K05426,K05489,K05453,K05473,K05147,K02145,K02147,K02148,K02149,K02150,K02151,K02152,K02153,K02154,K02146,K02144,K03662,K02155,K03661,K01371,K14379,K01388,K01394,K01365,K05427,K12499,K14624,K05408,K14625,K05506,K10030,K10031,K05448,K05096,K05465,K05121,K04687
Human Diseases	Immune diseases	05320	Autoimmune thyroid disease	K05414,K06538,K00431,K10809,K06752,K10784,K10785,K05412,K05413,K06470,K05429,K06751,K04389,K04390,K07818,K01353,K03161,K03160,K05430,K05428,K05443,K06856,K04249,K08522,K05251
